apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +437,Account No.1,Akonto-Nr.1
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +452,Account No.2,Akonto-Nr.2
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +466,Account No.3,Akonto-Nr.3
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +481,Account No.4,Akonto-Nr.4
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +500,The Delivery Time is,Die Lieferfrist beträgt
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +500,"Weeks.","Wochen."
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +500,The Payment Deadline is,Die Zahlungsfrist beträgt
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +501,"Days.","Tage."
apps/switsol_ag/switsol_ag/print_format/quotation_switsol_ag/quotation_switsol_ag.html +508,Details About Quotation,Details zum Angebot
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +12,Page {0} of {1},Seite {0} von {1}
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +25,Mr,Herr
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +26,Mrs,Frau
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +206,Dear Sir or Madam,Sehr geehrte Damen und Herren
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +206,Dear Madam,Sehr geehrte Damen
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +224,"Kind Regards,",Freundliche Grüsse
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +277,"(VAT  ","(Mehrwertsteuer "
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +315,Total,Total
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +380,"Total (excl. VAT)","Total (exkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +409,"Total (incl. VAT)","Total (inkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +437,"Total (incl. VAT) rounded","Total (inkl. MWST) gerundet"
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +394,"VAT (","Mehrwertsteuer ("
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +423,Rounding Difference,Rundungsdifferenz
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +458,Account No.1,Akonto-Nr.1
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +473,Account No.2,Akonto-Nr.2
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +487,Account No.3,Akonto-Nr.3
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +502,Account No.4,Akonto-Nr.4
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +521,The Delivery Time is,Die Lieferfrist beträgt
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +521,"Weeks.","Wochen."
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +522,The Payment Deadline is,Die Zahlungsfrist beträgt
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +522,"Days.","Tage."
apps/switsol_ag/switsol_ag/print_format/sales_order_switsol_ag/sales_order_switsol_ag.html +529,Details About Quotation,Details zum Angebot
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +12,Page {0} of {1},Seite {0} von {1}
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +25,Mr,Herr
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +26,Mrs,Frau
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +225,Dear Sir or Madam,Sehr geehrte Damen und Herren
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +225,Dear Madam,Sehr geehrte Damen
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +243,"Kind Regards,",Freundliche Grüsse
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +291,"(VAT  ","(Mehrwertsteuer  "
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +357,Total,Total
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +422,"Total (excl. VAT)","Total (exkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +451,"Total (incl. VAT)","Total (inkl. MWST)"
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +479,"Total (incl. VAT) rounded","Total (inkl. MWST) gerundet"
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +436,"VAT (","Mehrwertsteuer ("
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +465,Rounding Difference,Rundungsdifferenz
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +500,Account No.1,Akonto-Nr.1
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +515,Account No.2,Akonto-Nr.2
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +529,Account No.3,Akonto-Nr.3
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +544,Account No.4,Akonto-Nr.4
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +563,The Delivery Time is,Die Lieferfrist beträgt
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +563,"Weeks.","Wochen."
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +564,The Payment Deadline is,Die Zahlungsfrist beträgt
apps/switsol_ag/switsol_ag/print_format/sales_invoice_switsol_ag/sales_invoice_switsol_ag.html +564,"Days.","Tage."
apps/switsol_ag/switsol_ag/print_format/delivery_note_switsol_ag/delivery_note_switsol_ag.html +59,Delivery Note Date,Erstellungsdatum
apps/switsol_ag/config/custom_setup_assistent.py +14,General User Information,Benutzerangaben
apps/switsol_ag/config/custom_setup_assistent.py +19,General Company Information,Generelle Informationen zur Unternehmung
apps/switsol_ag/config/custom_setup_assistent.py +24,Payment Options,Zahlungsverbindungen
apps/switsol_ag/config/custom_setup_assistent.py +29,Payment Terms,Zahlungskonditionen
apps/switsol_ag/config/custom_setup_assistent.py +39,Email Server,Angaben zum Mailserver
apps/switsol_ag/config/custom_setup_assistent.py +49,Quotation Information,Angebot Informationen
apps/switsol_ag/config/custom_setup_assistent.py +54,Sales Order Information,Auftragsbestätigung Informationen
apps/switsol_ag/config/custom_setup_assistent.py +64,Text modules Stock / Warehouse,Textbausteine für den Warenbestand
apps/switsol_ag/config/custom_setup_assistent.py +59,Sales Invoice Information,Rechnung Informationen
apps/switsol_ag/config/custom_setup_assistent.py +74,General Terms,Allgemeine Vertragsbedingungen
apps/switsol_ag/config/custom_setup_assistent.py +44,Text modules CRM,Textbausteine für das CRM-Modul
apps/switsol_ag/config/custom_setup_assistent.py +69,Material Request Information,Textbaustein für Produzentenbestellung
DocType: General User Information,First Name,Vorname
DocType: General User Information,Last Name,Nachname
DocType: General User Information,Function,Funktionsbezeichnung
DocType: General User Information,Signature,Unterschrift
DocType: General Company Information,Company Name,Firmenname
DocType: General Company Information,Company Slogan,Slogan
DocType: General Company Information,Street,Strasse
DocType: General Company Information,Bank Number,IBAN
DocType: General Company Information,Company-ID,Unternehmens-Identifikationsnummer
DocType: General Company Information,VAT,MwSt-Pflicht
DocType: General Company Information,VAT Number,MwSt-Nummer
DocType: General Company Information,VAT Accounting Type,MwSt-Abrechnungstyp
DocType: General Company Information,Default Currency,Basis Währung
DocType: General Company Information,Logo,Branding
DocType: Payment Options,Description Payment Type 1,Bezeichnung Zahlungskanal 1
DocType: Payment Options,Details Payment Type 1,Details Zahlungskanal 1
DocType: Payment Options,Description Payment Type 2,Bezeichnung Zahlungskanal 2
DocType: Payment Options,Details Payment Type 2,Details Zahlungskanal 2
DocType: Payment Options,Description Payment Type 3,Bezeichnung Zahlungskanal 3
DocType: Payment Options,Details Payment Type 3,Details Zahlungskanal 3
DocType: Payment Options,Description Payment Type 4,Bezeichnung Zahlungskanal 4
DocType: Payment Options,Details Payment Type 4,Details Zahlungskanal 4
DocType: Payment Options,Description Payment Type 5,Bezeichnung Zahlungskanal 5
DocType: Payment Options,Details Payment Type 5,Details Zahlungskanal 5
DocType: Payment Terms,Delivery Period,Lieferfrist
DocType: Payment Terms,Payment Period,Zahlungskondition
DocType: Quotation Information,Intro Text,Einleitung
DocType: Quotation Information,Print Signatures,Drucken Signaturen
DocType: Quotation Information,Print General Terms,Drucken Allgemeine Geschäftsbedingungen
DocType: Quotation Information,Show In Details Table,In den Angebotsdetails anzeigen
DocType: Quotation Information,Outro Text,Bemerkungen (vor Zahlungsbedingungen)
DocType: Quotation Information,Salutation,Grussformel
DocType: Quotation Information,Salutation Text,Bemerkungen (nach Zahlungsbedingungen)
DocType: Quotation Information,Offer Title,Titel Offertdetails
DocType: Quotation Information,Offer Details Intro,Einleitungstext Offertdetails
DocType: Quotation Information,Offer Details Outro,Bemerkungen Offertdetails
DocType: Quotation Information,Name Discount 1,Bezeichnung Rabatt 1
DocType: Quotation Information,Name Discount 2,Bezeichnung Rabatt 2
DocType: Quotation Information,Name Discount 3,Bezeichnung Rabatt 3
DocType: Quotation Information,Discount 1 Value,Wert Rabatt 1
DocType: Quotation Information,Discount 2 Value,Wert Rabatt 2
DocType: Quotation Information,Discount 3 Value,Wert Rabatt 3
DocType: Quotation Information,Partial Payment 1 Name,Teilzahlung 1
DocType: Quotation Information,Partial Payment 2 Name,Teilzahlung 2
DocType: Quotation Information,Partial Payment 3 Name,Teilzahlung 3
DocType: Quotation Information,Partial Payment 4 Name,Teilzahlung 4
DocType: Quotation Information,Partial Payment 1 Value,Teilzahlung 1 in %
DocType: Quotation Information,Partial Payment 2 Value,Teilzahlung 2 in %
DocType: Quotation Information,Partial Payment 3 Value,Teilzahlung 3 in %
DocType: Quotation Information,Partial Payment 4 Value,Teilzahlung 4 in %
DocType: Material Request Information,Producer Order Subject,Produzenten Bestellung Betreff
DocType: Material Request Information,Salutation,Anrede
DocType: Material Request Information,Intro Text,Einleitungstext
DocType: Material Request Information,Outro Text,Bemerkungen
DocType: Material Request Information,Salutation Text,Bemerkungen Grussformel
DocType: General Terms,Name AGB,Variantenbezeichnung AGB
DocType: General Terms,General Terms,Allgemeine Geschäftsbedingungen
erpnext/public/js/utils.js +114,Annual Billing: {0},Dieses Jahr in Rechnung gestellt: {0}
erpnext/public/js/utils.js +114,Total Unpaid: {0},Total unbezahlt: {0}
DocType: Contact,Active,Aktiv
DocType: Contact,Resigned,Ausgetreten
DocType: Contact,Reference,Referenz / Verknüpft mit
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +57,Make,Folgeschritt
apps/erpnext/erpnext/stock/stock_ledger.py +361,Insufficent Stock,Nicht genügend Artikel an Lage
apps/erpnext/erpnext/stock/doctype/item/item.js +215,Stock Levels,Lagerbestand
apps/erpnext/erpnext/stock/dashboard/item_dashboard_list.html +45,Move,Verschieben
DocType: Item,Standard Selling Rate,Standard Verkaufspreis
DocType: Timesheet Detail,Billing Hours,Verrechenbare Stunden
DocType: Timesheet Detail,Bill,Verrechenbar
DocType: Timesheet Detail,Hrs,Stunden
DocType: Timesheet,Billing Details,Details zur Verrechnung
DocType: Timesheet,Total Billable Hours,Total verrechenbare Stunden
DocType: Timesheet,Total Billable Amount,Total verrechenbarer Betrag
DocType: Timesheet,Total Billed Hours,Total abgerechnete Stunden
DocType: Timesheet,Total Billed Amount,Total abgerechneter Betrag
DocType: Timesheet,Total Costing Amount,Verrechenbarer Betrag
DocType: Purchase Order,Get last purchase rate,Letzte Zahlungskonditionen abrufen
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +233,Insufficient Stock,Nicht genügend Artikel an Lager
DocType: Description Text,Description Text Standard,Standard Einleitungstext
apps/switsol_ag/switsol_ag/config/desktop.py +19,Custom Setup Assistent,Einrichtungsassistent
apps/switsol_ag/config/custom_setup_assistent.py +44,Text modules CRM,Textbausteine für das CRM-Modul
apps/switsol_ag/config/custom_setup_assistent.py +64,Text modules Stock / Warehouse,Textbausteine für den Warenbestand
apps/switsol_ag/config/custom_setup_assistent.py +69,Material Request Information,Textbaustein für Produzentenbestellung
apps/frappe/api.py +59,Not permitted,Keine Berechtigung
apps/frappe/api.py +64,Not permitted,Keine Berechtigung
apps/frappe/client.py +33,Not permitted,Keine Berechtigung
apps/frappe/database.py +75,Not permitted,Keine Berechtigung
apps/frappe/handler.py +46,Not permitted,Keine Berechtigung
apps/frappe/handler.py +58,Not permitted,Keine Berechtigung
apps/frappe/handler.py +87,Not permitted,Keine Berechtigung
apps/frappe/permissions.py +17,Not permitted,Keine Berechtigung
apps/frappe/frappe/core/doctype/system_settings/system_settings.py +32,Not permitted,Keine Berechtigung
apps/frappe/frappe/desk/form/run_method.py +25,Not permitted,Keine Berechtigung
apps/erpnext/erpnext/public/js/controllers/transaction.js +923,Please set recurring after saving,"Bitte das Dokument zuerst speichern, bevor Sie Angaben zu wiederkehrenden Bestellungen machen."
DocType: Letter,Add Signature,Unterschrift drucken
DocType: Letter,Letter Text,Briefvorlagen
apps/switsol_ag/switsol_ag/config/switsol_ag.py +24,Predefined Text Container,Vordefinierter Textcontainer
apps/switsol_ag/switsol_ag/custom_scripts/contact.js +2,Dear Sir or Madam,Sehr geehrte Damen und Herren
apps/switsol_ag/switsol_ag/custom_scripts/contact.js +4,Dear Sir,Sehr geehrter Herr
apps/switsol_ag/switsol_ag/custom_scripts/contact.js +6,Dear Madam,Sehr geehrte Frau
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file. All dates and employee combination in the selected period will come in the template, with existing attendance records","Absenzen können direkt im Template eingefügt und raufgeladen werden. Allfällig bereits eingegebene Absenzen werden im Template aufgeführt."
